Job Title,Company,Study Level,Experience Level,Location,Contract Type,Job Details,URL,Is CDI,Is CDD,Encoded Study Level,Encoded Experience Level
Ingénieur Maintenance - Tanger,Nous sommes une société multinationale de renommée basée au Maroc.,Bac +5 et plus Minimum - Ecole d'ingénieur,De 3 à 5 ans,not found,CDI,"[""Production"", ""Qualité"", ""Sécurité"", ""Maintenance"", ""Electro"", ""mécanique"", ""Mécanique"", ""Papier"", ""Carton""]",https://www.rekrute.com/offre-emploi-ingenieur-maintenance-recrutement-confidentiel-tanger-166626.html,1,0,4,4.0
Final/Process/Outgoing Quality Technician - El Jadida,COBCO a été créée en 2023 à travers une joint-venture entre le groupe chinois CNGR,Bac +2 Minimum - Formation spécialisée,De 3 à 5 ans,"Business Center EST étage 0 Anfa Place, bd de la corniche 20000 Casablanca",CDI,"[""Production"", ""Qualité"", ""Sécurité"", ""Maintenance"", ""Automobile"", ""Motos"", ""Cycles""]",https://www.rekrute.com/offre-emploi-finalprocessoutgoing-quality-technician-recrutement-cobco-el-jadida-166890.html,1,0,1,4.0
Responsable Logistique - Casablanca,Leader national opérant dans FMCG,Bac +5 et plus Minimum - Master - Ecole de commerce,De 3 à 5 ans - De 5 à 10 ans,not found,CDI,"[""Commercial"", ""Vente"", ""Export"", ""Transport"", ""Messagerie"", ""Logistique"", ""Import"", ""Export"", ""Négoce""]",https://www.rekrute.com/offre-emploi-responsable-logistique-recrutement-confidentiel-casablanca-166889.html,1,0,4,4.0
Directeur de Restaurant H/F - Tout le Maroc,McDonald’s Maroc est une entreprise 100% marocaine. Notre mission est d’offrir une expérience agréable,Bac +3 Minimum - Ecole de commerce,De 5 à 10 ans,"Boulevard Sidi Mohamed Ben Abdellah, Marina, Tour Crystal 3, 5ème étage 20050 Casablanca",CDI,"[""Hôtellerie"", ""Restauration"", ""Hôtellerie"", ""Restauration""]",https://www.rekrute.com/offre-emploi-directeur-de-restaurant-hf-recrutement-mcdonalds-maroc-tout-le-maroc-166888.html,1,0,2,7.5
Conseiller Technique de Vente en climatisation (H/F) - Casablanca,C’est en 1902 que le Dr Willis H. Carrier invente et fabrique le tout premier climatiseur moderne au monde. Depuis cette date,Bac +3 Minimum - Master,Moins de 1 an,"Immeuble LA COMANAV, 7 Boulevard la résistance 20300 Casablanca",CDI,"[""Gestion"" ""projet"", ""Etudes"", R&""D"", ""Energie"", ""Autres"" ""Industries""]",https://www.rekrute.com/offre-emploi-conseiller-technique-de-vente-en-climatisation-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-166567.html,1,0,2,0.5
Chargé(e) de support exécutif - Casablanca,Depuis plus de 60 ans,Bac +2 Minimum,De 3 à 5 ans,35 Bd Sidi Abderrahmane 20000 Casablanca,CDI,"[""Assistanat"" ""de"" ""Direction"", ""Services"" ""Généraux"", ""Hôtellerie"", ""Restauration"", ""Immobilier"", ""Promoteur"", ""Agence""]",https://www.rekrute.com/offre-emploi-chargee-de-support-executif-recrutement-al-hoceinia-casablanca-166090.html,1,0,1,4.0
Technicien de travaux junior - Immobilier - Sidi Rahal,Depuis plus de 60 ans,Bac +2 Minimum - BTS / DUT,Débutant,35 Bd Sidi Abderrahmane 20000 Casablanca,Autre,"[""Immobilier"", ""Promotion"", ""BTP"", ""Génie"" ""Civil""]",https://www.rekrute.com/offre-emploi-technicien-de-travaux-junior---immobilier-recrutement-al-hoceinia-sidi-rahal-166113.html,0,0,1,-1.0
Administrateur fonctionnel et applicatif SI - Casablanca,Depuis plus de 60 ans,Bac +3 Minimum,De 1 à 3 ans,35 Bd Sidi Abderrahmane 20000 Casablanca,CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-administrateur-fonctionnel-et-applicatif-si-recrutement-al-hoceinia-casablanca-166659.html,1,0,2,2.0
Ingénieur Civil et Structures Senior (H/F) - Casablanca,INNOVX est un groupe multi-sectoriel qui conçoit,Bac +5 et plus Minimum,De 5 à 10 ans - De 10 à 20 ans,Casablanca Casablanca,CDI,"[""Travaux"", ""Chantiers"", ""BTP"", ""BTP"", ""Génie"" ""Civil"", ""Autres"" ""Industries""]",https://www.rekrute.com/offre-emploi-ingenieur-civil-et-structures-senior-hf-recrutement-innovx-casablanca-166886.html,1,0,4,7.5
Stagiaire SAM (Software Asset Management) - Casablanca,Membre de Deloitte Touche Tohmatsu Limited (264 000 collaborateurs dans le monde),Bac +4 Minimum,Débutant,"Immeuble Seven Square Angle bd Sidi Abderrahmane et, Rue Al Banafsaj, Casablanca 20230, Maroc Casablanca",Stage,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-stagiaire-sam-software-asset-management-recrutement-deloitte-extended-services-casablanca-166885.html,0,0,3,-1.0
Ingénieur Process (H/F) - Casablanca,INNOVX est un groupe multi-sectoriel qui conçoit,Bac +5 et plus Minimum,De 3 à 5 ans,Casablanca Casablanca,CDI,"[""Gestion"" ""projet"", ""Etudes"", R&""D"", ""Energie"", ""Extraction"", ""Mines""]",https://www.rekrute.com/offre-emploi-ingenieur-process-hf-recrutement-innovx-casablanca-166884.html,1,0,4,4.0
Expert Technique Java / Angular (F/H) - Rabat,Fondée en 1976,Bac +4 Minimum,De 5 à 10 ans,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét. , Sidi Maarouf Casablanca",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-expert-technique-java-angular-fh-recrutement-cgi-technologies-et-solutions-maroc-rabat-166883.html,1,0,3,7.5
Architecte Technique Java Web (F/H) - Rabat,Fondée en 1976,Bac +5 et plus Minimum,De 5 à 10 ans,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét. , Sidi Maarouf Casablanca",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-architecte-technique-java-web-fh-recrutement-cgi-technologies-et-solutions-maroc-rabat-166882.html,1,0,4,7.5
Technical Lead Full Stack Java/Angular (F/H) - Rabat,Fondée en 1976,Bac +4 Minimum,De 5 à 10 ans,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét. , Sidi Maarouf Casablanca",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-technical-lead-full-stack-javaangular-fh-recrutement-cgi-technologies-et-solutions-maroc-rabat-166881.html,1,0,3,7.5
Expert Technique Java / Angular (F/H) - Rabat,Fondée en 1976,Bac +4 Minimum,De 5 à 10 ans,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét. , Sidi Maarouf Casablanca",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-expert-technique-java-angular-fh-recrutement-cgi-technologies-et-solutions-maroc-rabat-166880.html,1,0,3,7.5
Innovation Engineer(H/F) - Mining Operations Lab - Casablanca,Mining Operations Lab SA (MOL) est une société dédiée à la recherche,Bac +5 et plus Minimum,De 3 à 5 ans,Casablanca Casablanca,CDI,"[""Electricité"", ""Energie"", ""Pétrole"", ""Gaz""]",https://www.rekrute.com/offre-emploi-innovation-engineerhf---mining-operations-lab-recrutement-innovx-casablanca-166879.html,1,0,4,4.0
Hospitality Leader - Casablanca,StayHere est un groupe 100% Marocain ayant comme mission de révolutionner l’hospitalité à travers des expériences d'hébergement innovantes et authentiques. Avec un portefeuille de plus de 200 unités de location à Rabat,Bac +5 et plus Minimum,De 1 à 3 ans,"13, rue al achaari Rabat",CDI,"[""Hôtellerie"", ""Restauration"", ""Hôtellerie"", ""Restauration""]",https://www.rekrute.com/offre-emploi-hospitality-leader-recrutement-stay-here-casablanca-166878.html,1,0,4,2.0
IT System Lead ( H/F) - Mining Operations Lab - Casablanca,Mining Operations Lab SA (MOL) est une société dédiée à la recherche,Bac +5 et plus Minimum,De 5 à 10 ans,Casablanca Casablanca,CDI,"[""Gestion"" ""projet"", ""Etudes"", R&""D"", ""Informatique"", ""Autres"" ""Industries""]",https://www.rekrute.com/offre-emploi-it-system-lead-hf---mining-operations-lab-recrutement-innovx-casablanca-166877.html,1,0,4,7.5
Gestionnaire Cash Monitoring - Casablanca,Créée en 2006,Bac +5 et plus Minimum - Master,De 1 à 3 ans,"CDG Capital , Tour Mamounia, Place Moulay HASSAN, Hassan - Rabat Rabat",CDI,"[""Banque"", ""Banque"", ""Finance""]",https://www.rekrute.com/offre-emploi-gestionnaire-cash-monitoring-recrutement-cdg-capital-casablanca-166875.html,1,0,4,2.0
"Ingénieur DevOps, Backend (H/F) - Casablanca",Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 5 à 10 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique"", ""Internet"", ""Multimédia""]",https://www.rekrute.com/offre-emploi-ingenieur-devops-backend-hf-recrutement-sofrecom-maroc-casablanca-166623.html,1,0,4,7.5
Team Manager Bilingue (ANG/FR) - Rabat,Sitel Group devient officiellement Foundever™.,Bac +2 Minimum,De 1 à 3 ans,"1100 Bd El Qods, Sidi Maârouf), Casanearshore Park 20100 Casablanca",CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-team-manager-bilingue-angfr-recrutement-foundever-ex-sitel-group-rabat-166118.html,1,0,1,2.0
Concepteur Développeur Python (H/F) - Rabat,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum - Ecole d'ingénieur,De 3 à 5 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-concepteur-developpeur-python-hf-recrutement-sofrecom-maroc-rabat-166874.html,1,0,4,4.0
Ingénieur Réseau (H/F) - Casablanca,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +3 Minimum - Ecole d'ingénieur,De 3 à 5 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-ingenieur-reseau-hf-recrutement-sofrecom-maroc-casablanca-166560.html,1,0,2,4.0
Responsable Recrutement & Communication Interne - Casablanca,Ce groupe industriel français,Bac +4 Minimum - Master,De 3 à 5 ans,Boulevard Ain Ifrane - BP 2660 - Sidi Moumen CASABLANCA,CDI,"[""RH"", ""Personnel"", ""Formation"", ""Agroalimentaire"", ""Autres"" ""Industries""]",https://www.rekrute.com/offre-emploi-responsable-recrutement-communication-interne-recrutement-sbm---societe-des-boissons-du-maroc-casablanca-166873.html,1,0,3,4.0
Active Directory Engineer (H/ F) - Rabat,For one of our projects we're hiring an Active Directory Engineer (H/ F),Bac +5 et plus Minimum - Master,De 5 à 10 ans,not found,CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-active-directory-engineer-h-f-recrutement-confidentiel-rabat-166552.html,1,0,4,7.5
Consultant DBA / SQL Server (H/ F) - Rabat,For one of our projects we're hiring an Consultant DBA / SQL Server (H/ F),Bac +5 et plus Minimum - Master,De 3 à 5 ans,not found,CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-consultant-dba-sql-server-h-f-recrutement-confidentiel-rabat-166677.html,1,0,4,4.0
Téléconseiller en prise des Rdvs Panneau Photovoltaïque Débutant ou Expérimenté H/F - Tanger,Impérial Com - L'Esprit de Communication,Bac +2 Minimum - Université,Débutant,Riad Tetouan Immeuble Office Bulding 3ème Etage Tanger Tanger,CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-teleconseiller-en-prise-des-rdvs-panneau-photovoltaique-debutant-ou-experimente-hf-recrutement-imperial-com-tanger-166872.html,1,0,1,-1.0
IT Specialist - Tanger,YAZAKI’s timeline of success dates back to 1929 when Sadami YAZAKI began selling wiring harnesses for automobiles.,Bac +5 et plus Minimum,Débutant - Moins de 1 an,"Free zone, lot 101 Aéroport Boukhalef Tangier 90000 Tanger",CDI,"[""Informatique"", ""Electronique"", ""Automobile"", ""Motos"", ""Cycles""]",https://www.rekrute.com/offre-emploi-it-specialist-recrutement-yazaki-morocco-tanger-166871.html,1,0,4,0.5
"Ingénieur DevOps, Frontend - Casablanca",Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum - Ecole d'ingénieur,De 5 à 10 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-ingenieur-devops-frontend-recrutement-sofrecom-maroc-casablanca-166870.html,1,0,4,7.5
Architect (H/F) - Technopolis,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 5 à 10 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique"", ""Internet"", ""Multimédia""]",https://www.rekrute.com/offre-emploi-architect-hf-recrutement-sofrecom-maroc-technopolis-166869.html,1,0,4,7.5
DIRECTION ADMINISTRATIVE ET FINANCIERE - Responsable Bureau d’Admission et de Facturation - Rabat,L'Hôpital Universitaire International de Rabat (HUIR),Bac +5 et plus Minimum,De 10 à 20 ans,"Hôpital Universitaire et International de Rabat – Campus de l’UIR, Parc Technopolis Rabat-Shore, Rocade Rabat-Salé 11 100 Rabat",CDI,"[""Gestion"", ""Comptabilité"", ""Finance"", ""Pharmacie"", ""Santé""]",https://www.rekrute.com/offre-emploi-direction-administrative-et-financiere---responsable-bureau-dadmission-et-de-facturation-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-166868.html,1,0,4,15.0
Administrateurs Réseaux H/F (parfaitement bilingue) - Casablanca,Sogetrel est un partenaire clé de la transformation numérique des entreprises et des territoires depuis plus de 35 ans.,Bac +3 Minimum - Formation spécialisée,De 1 à 3 ans,Bd Ghandi 20000 Casablanca,CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-administrateurs-reseaux-hf-parfaitement-bilingue-recrutement-genius-services-casablanca-166867.html,1,0,2,2.0
Chargé Achat - Mohammédia,Présent depuis 1997 au Maroc,Bac +3 Minimum - Université - Formation spécialisée,De 1 à 3 ans,"Tour Végétale JASMIN | 1, rue des Plateformes - Lot N°123 20036 Casablanca",Intérim,"[""Achats"", ""Supply"" ""Chain"", ""Autres"" ""services""]",https://www.rekrute.com/offre-emploi-charge-achat-recrutement-manpower-agences-mohammedia-166866.html,0,0,2,2.0
Chargé(e) de Contenus / Content Manager (H/F) - Casablanca,INNOVX est un groupe multi-sectoriel qui conçoit,Bac +5 et plus Minimum - Master - Ecole de commerce,De 5 à 10 ans,Casablanca Casablanca,CDI,"[""Communication"", ""Publicité"", ""RP"", ""Energie"", ""Communication"", ""Evénementiel""]",https://www.rekrute.com/offre-emploi-chargee-de-contenus-content-manager-hf-recrutement-innovx-casablanca-166865.html,1,0,4,7.5
Responsable formation - Casablanca,Ce groupe industriel français,Bac +5 et plus Minimum,De 3 à 5 ans,Boulevard Ain Ifrane - BP 2660 - Sidi Moumen CASABLANCA,CDI,"[""RH"", ""Personnel"", ""Formation"", ""Agroalimentaire""]",https://www.rekrute.com/offre-emploi-responsable-formation-recrutement-sbm---societe-des-boissons-du-maroc-casablanca-166864.html,1,0,4,4.0
Chargé(es) de clientèle technique en réception d’appels - Rabat,Rejoignez Cnexia et faites le choix de faire partie d’un projet qui valorise l’innovation,Bac Minimum - Baccalauréat,De 1 à 3 ans,Technopolis 11100 Rabat,CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-chargees-de-clientele-technique-en-reception-dappels-recrutement-cnexia-rabat-166813.html,1,0,-1,2.0
Comptable confirmé - Casablanca,Nous sommes une entreprise internationale de renommée basée au Maroc.,Bac +4 Minimum - Ecole de commerce,De 3 à 5 ans,not found,CDI,"[""Gestion"", ""Comptabilité"", ""Finance"", ""Papier"", ""Carton""]",https://www.rekrute.com/offre-emploi-comptable-confirme-recrutement-confidentiel-casablanca-166863.html,1,0,3,4.0
DIGITAL MARKETING SPECIALIST - Casablanca,Acteur global de l’outsourcing,Bac +3 Minimum,De 3 à 5 ans,"nearshore Park 1100, Boulevard Al Qods",CDI,"[""Call"" ""Centers"", ""Offshoring"", ""Nearshoring""]",https://www.rekrute.com/offre-emploi-digital-marketing-specialist-recrutement-intelcia-casablanca-166862.html,1,0,2,4.0
